ForecastId,ConfirmedCases,Fatalities
10409,211.0,1.0
10410,2792.0,2.0
10411,145.0,6.0
10412,568.0,3.0
10413,566.0,3.0
10414,316.0,12.0
10415,2012.0,3.0
10416,2407.0,10.0
10417,4950.0,22.0
10418,43.0,4.0
10419,1746.0,13.0
10420,1746.0,13.0
10421,1746.0,13.0
10422,1746.0,13.0
10423,1746.0,13.0
10424,1746.0,13.0
10425,1746.0,13.0
10426,1746.0,13.0
10427,1746.0,13.0
10428,1746.0,13.0
10429,1746.0,13.0
10430,1746.0,13.0
10431,1746.0,13.0
10432,1746.0,13.0
10433,1746.0,13.0
10434,1746.0,13.0
10435,1746.0,13.0
10436,1746.0,13.0
10437,1746.0,13.0
10438,1746.0,13.0
10439,1746.0,13.0
10440,1746.0,13.0
10441,1746.0,13.0
10442,1746.0,13.0
10443,1746.0,13.0
10444,1746.0,13.0
10445,1746.0,13.0
10446,1746.0,13.0
10447,1746.0,13.0
10448,1746.0,13.0
10449,1746.0,13.0
10450,335.0,0.0
10451,58.0,1.0
10452,211.0,1.0
10453,2792.0,2.0
10454,145.0,6.0
10455,568.0,3.0
10456,566.0,3.0
10457,316.0,12.0
10458,2012.0,3.0
10459,2407.0,10.0
10460,4950.0,22.0
10461,43.0,4.0
10462,1746.0,13.0
10463,1746.0,13.0
10464,1746.0,13.0
10465,1746.0,13.0
10466,1746.0,13.0
10467,1746.0,13.0
10468,1746.0,13.0
10469,1746.0,13.0
10470,1746.0,13.0
10471,1746.0,13.0
10472,1746.0,13.0
10473,1746.0,13.0
10474,1746.0,13.0
10475,1746.0,13.0
10476,1746.0,13.0
10477,1746.0,13.0
10478,1746.0,13.0
10479,1746.0,13.0
10480,1746.0,13.0
10481,1746.0,13.0
10482,1746.0,13.0
10483,1746.0,13.0
10484,1746.0,13.0
10485,1746.0,13.0
10486,1746.0,13.0
10487,1746.0,13.0
10488,1746.0,13.0
10489,1746.0,13.0
10490,1746.0,13.0
10491,1746.0,13.0
10492,1746.0,13.0
10493,335.0,0.0
10494,58.0,1.0
10495,211.0,1.0
10496,2792.0,2.0
10497,145.0,6.0
10498,568.0,3.0
10499,566.0,3.0
10500,316.0,12.0
10501,2012.0,3.0
10502,2407.0,10.0
10503,4950.0,22.0
10504,43.0,4.0
10505,1746.0,13.0
10506,1746.0,13.0
10507,1746.0,13.0
10508,1746.0,13.0
10509,1746.0,13.0
10510,1746.0,13.0
10511,1746.0,13.0
10512,1746.0,13.0
10513,1746.0,13.0
10514,1746.0,13.0
10515,1746.0,13.0
10516,1746.0,13.0
10517,1746.0,13.0
10518,1746.0,13.0
10519,1746.0,13.0
10520,1746.0,13.0
10521,1746.0,13.0
10522,1746.0,13.0
10523,1746.0,13.0
10524,1746.0,13.0
10525,1746.0,13.0
10526,1746.0,13.0
10527,1746.0,13.0
10528,1746.0,13.0
10529,1746.0,13.0
10530,1746.0,13.0
10531,1746.0,13.0
10532,1746.0,13.0
10533,1746.0,13.0
10534,1746.0,13.0
10535,1746.0,13.0
10536,335.0,0.0
10537,58.0,1.0
10538,211.0,1.0
10539,2792.0,2.0
10540,145.0,6.0
10541,568.0,3.0
10542,566.0,3.0
10543,316.0,12.0
10544,2012.0,3.0
10545,2407.0,10.0
10546,4950.0,22.0
10547,43.0,4.0
10548,1746.0,13.0
10549,1746.0,13.0
10550,1746.0,13.0
10551,1746.0,13.0
10552,1746.0,13.0
10553,1746.0,13.0
10554,1746.0,13.0
10555,1746.0,13.0
10556,1746.0,13.0
10557,1746.0,13.0
10558,1746.0,13.0
10559,1746.0,13.0
10560,1746.0,13.0
10561,1746.0,13.0
10562,1746.0,13.0
10563,1746.0,13.0
10564,1746.0,13.0
10565,1746.0,13.0
10566,1746.0,13.0
10567,1746.0,13.0
10568,1746.0,13.0
10569,1746.0,13.0
10570,1746.0,13.0
10571,1746.0,13.0
10572,1746.0,13.0
10573,1746.0,13.0
10574,1746.0,13.0
10575,1746.0,13.0
10576,1746.0,13.0
10577,1746.0,13.0
10578,1746.0,13.0
10579,335.0,0.0
10580,58.0,1.0
10581,211.0,1.0
10582,2792.0,2.0
10583,145.0,6.0
10584,568.0,3.0
10585,566.0,3.0
10586,316.0,12.0
10587,2012.0,3.0
10588,2407.0,10.0
10589,4950.0,22.0
10590,43.0,4.0
10591,1746.0,13.0
10592,1746.0,13.0
10593,1746.0,13.0
10594,1746.0,13.0
10595,1746.0,13.0
10596,1746.0,13.0
10597,1746.0,13.0
10598,1746.0,13.0
10599,1746.0,13.0
10600,1746.0,13.0
10601,1746.0,13.0
10602,1746.0,13.0
10603,1746.0,13.0
10604,1746.0,13.0
10605,1746.0,13.0
10606,1746.0,13.0
10607,1746.0,13.0
10608,1746.0,13.0
10609,1746.0,13.0
10610,1746.0,13.0
10611,1746.0,13.0
10612,1746.0,13.0
10613,1746.0,13.0
10614,1746.0,13.0
10615,1746.0,13.0
10616,1746.0,13.0
10617,1746.0,13.0
10618,1746.0,13.0
10619,1746.0,13.0
10620,1746.0,13.0
10621,1746.0,13.0
10622,335.0,0.0
10623,58.0,1.0
10624,211.0,1.0
10625,2792.0,2.0
10626,145.0,6.0
10627,568.0,3.0
10628,566.0,3.0
10629,316.0,12.0
10630,2012.0,3.0
10631,2407.0,10.0
10632,4950.0,22.0
10633,43.0,4.0
10634,1746.0,13.0
10635,1746.0,13.0
10636,1746.0,13.0
10637,1746.0,13.0
10638,1746.0,13.0
10639,1746.0,13.0
10640,1746.0,13.0
10641,1746.0,13.0
10642,1746.0,13.0
10643,1746.0,13.0
10644,1746.0,13.0
10645,1746.0,13.0
10646,1746.0,13.0
10647,1746.0,13.0
10648,1746.0,13.0
10649,1746.0,13.0
10650,1746.0,13.0
10651,1746.0,13.0
10652,1746.0,13.0
10653,1746.0,13.0
10654,1746.0,13.0
10655,1746.0,13.0
10656,1746.0,13.0
10657,1746.0,13.0
10658,1746.0,13.0
10659,1746.0,13.0
10660,1746.0,13.0
10661,1746.0,13.0
10662,1746.0,13.0
10663,1746.0,13.0
10664,1746.0,13.0
10665,335.0,0.0
10666,58.0,1.0
10667,211.0,1.0
10668,2792.0,2.0
10669,145.0,6.0
10670,568.0,3.0
10671,566.0,3.0
10672,316.0,12.0
10673,2012.0,3.0
10674,2407.0,10.0
10675,4950.0,22.0
10676,43.0,4.0
10677,1746.0,13.0
10678,1746.0,13.0
10679,1746.0,13.0
10680,1746.0,13.0
10681,1746.0,13.0
10682,1746.0,13.0
10683,1746.0,13.0
10684,1746.0,13.0
10685,1746.0,13.0
10686,1746.0,13.0
10687,1746.0,13.0
10688,1746.0,13.0
10689,1746.0,13.0
10690,1746.0,13.0
10691,1746.0,13.0
10692,1746.0,13.0
10693,1746.0,13.0
10694,1746.0,13.0
10695,1746.0,13.0
10696,1746.0,13.0
10697,1746.0,13.0
10698,1746.0,13.0
10699,1746.0,13.0
10700,1746.0,13.0
10701,1746.0,13.0
10702,1746.0,13.0
10703,1746.0,13.0
10704,1746.0,13.0
10705,1746.0,13.0
10706,1746.0,13.0
10707,1746.0,13.0
10708,335.0,0.0
10709,58.0,1.0
10710,211.0,1.0
10711,2792.0,2.0
10712,145.0,6.0
10713,568.0,3.0
10714,566.0,3.0
10715,316.0,12.0
10716,2012.0,3.0
10717,2407.0,10.0
10718,4950.0,22.0
10719,43.0,4.0
10720,1746.0,13.0
10721,1746.0,13.0
10722,1746.0,13.0
10723,1746.0,13.0
10724,1746.0,13.0
10725,1746.0,13.0
10726,1746.0,13.0
10727,1746.0,13.0
10728,1746.0,13.0
10729,1746.0,13.0
10730,1746.0,13.0
10731,1746.0,13.0
10732,1746.0,13.0
10733,1746.0,13.0
10734,1746.0,13.0
10735,1746.0,13.0
10736,1746.0,13.0
10737,1746.0,13.0
10738,1746.0,13.0
10739,1746.0,13.0
10740,1746.0,13.0
10741,1746.0,13.0
10742,1746.0,13.0
10743,1746.0,13.0
10744,1746.0,13.0
10745,1746.0,13.0
10746,1746.0,13.0
10747,1746.0,13.0
10748,1746.0,13.0
10749,1746.0,13.0
10750,1746.0,13.0
10751,335.0,0.0
10752,58.0,1.0
10753,211.0,1.0
10754,2792.0,2.0
10755,145.0,6.0
10756,568.0,3.0
10757,566.0,3.0
10758,316.0,12.0
10759,2012.0,3.0
10760,2407.0,10.0
10761,4950.0,22.0
10762,43.0,4.0
10763,1746.0,13.0
10764,1746.0,13.0
10765,1746.0,13.0
10766,1746.0,13.0
10767,1746.0,13.0
10768,1746.0,13.0
10769,1746.0,13.0
10770,1746.0,13.0
10771,1746.0,13.0
10772,1746.0,13.0
10773,1746.0,13.0
10774,1746.0,13.0
10775,1746.0,13.0
10776,1746.0,13.0
10777,1746.0,13.0
10778,1746.0,13.0
10779,1746.0,13.0
10780,1746.0,13.0
10781,1746.0,13.0
10782,1746.0,13.0
10783,1746.0,13.0
10784,1746.0,13.0
10785,1746.0,13.0
10786,1746.0,13.0
10787,1746.0,13.0
10788,1746.0,13.0
10789,1746.0,13.0
10790,1746.0,13.0
10791,1746.0,13.0
10792,1746.0,13.0
10793,1746.0,13.0
10794,335.0,0.0
10795,58.0,1.0
10796,211.0,1.0
10797,2792.0,2.0
10798,145.0,6.0
10799,568.0,3.0
10800,566.0,3.0
10801,316.0,12.0
10802,2012.0,3.0
10803,2407.0,10.0
10804,4950.0,22.0
10805,43.0,4.0
10806,1746.0,13.0
10807,1746.0,13.0
10808,1746.0,13.0
10809,1746.0,13.0
10810,1746.0,13.0
10811,1746.0,13.0
10812,1746.0,13.0
10813,1746.0,13.0
10814,1746.0,13.0
10815,1746.0,13.0
10816,1746.0,13.0
10817,1746.0,13.0
10818,1746.0,13.0
10819,1746.0,13.0
10820,1746.0,13.0
10821,1746.0,13.0
10822,1746.0,13.0
10823,1746.0,13.0
10824,1746.0,13.0
10825,1746.0,13.0
10826,1746.0,13.0
10827,1746.0,13.0
10828,1746.0,13.0
10829,1746.0,13.0
10830,1746.0,13.0
10831,1746.0,13.0
10832,1746.0,13.0
10833,1746.0,13.0
10834,1746.0,13.0
10835,1746.0,13.0
10836,1746.0,13.0
10837,335.0,0.0
10838,58.0,1.0
10839,211.0,1.0
10840,2792.0,2.0
10841,145.0,6.0
10842,568.0,3.0
10843,566.0,3.0
10844,316.0,12.0
10845,2012.0,3.0
10846,2407.0,10.0
10847,4950.0,22.0
10848,43.0,4.0
10849,1746.0,13.0
10850,1746.0,13.0
10851,1746.0,13.0
10852,1746.0,13.0
10853,1746.0,13.0
10854,1746.0,13.0
10855,1746.0,13.0
10856,1746.0,13.0
10857,1746.0,13.0
10858,1746.0,13.0
10859,1746.0,13.0
10860,1746.0,13.0
10861,1746.0,13.0
10862,1746.0,13.0
10863,1746.0,13.0
10864,1746.0,13.0
10865,1746.0,13.0
10866,1746.0,13.0
10867,1746.0,13.0
10868,1746.0,13.0
10869,1746.0,13.0
10870,1746.0,13.0
10871,1746.0,13.0
10872,1746.0,13.0
10873,1746.0,13.0
10874,1746.0,13.0
10875,1746.0,13.0
10876,1746.0,13.0
10877,1746.0,13.0
10878,1746.0,13.0
10879,1746.0,13.0
10880,335.0,0.0
10881,58.0,1.0
10882,211.0,1.0
10883,2792.0,2.0
10884,145.0,6.0
10885,568.0,3.0
10886,566.0,3.0
10887,316.0,12.0
10888,2012.0,3.0
10889,2407.0,10.0
10890,4950.0,22.0
10891,43.0,4.0
10892,1746.0,13.0
10893,1746.0,13.0
10894,1746.0,13.0
10895,1746.0,13.0
10896,1746.0,13.0
10897,1746.0,13.0
10898,1746.0,13.0
10899,1746.0,13.0
10900,1746.0,13.0
10901,1746.0,13.0
10902,1746.0,13.0
10903,1746.0,13.0
10904,1746.0,13.0
10905,1746.0,13.0
10906,1746.0,13.0
10907,1746.0,13.0
10908,1746.0,13.0
10909,1746.0,13.0
10910,1746.0,13.0
10911,1746.0,13.0
10912,1746.0,13.0
10913,1746.0,13.0
10914,1746.0,13.0
10915,1746.0,13.0
10916,1746.0,13.0
10917,1746.0,13.0
10918,1746.0,13.0
10919,1746.0,13.0
10920,1746.0,13.0
10921,1746.0,13.0
10922,1746.0,13.0
10923,335.0,0.0
10924,58.0,1.0
10925,211.0,1.0
10926,2792.0,2.0
10927,145.0,6.0
10928,568.0,3.0
10929,566.0,3.0
10930,316.0,12.0
10931,2012.0,3.0
10932,2407.0,10.0
10933,4950.0,22.0
10934,43.0,4.0
10935,1746.0,13.0
10936,1746.0,13.0
10937,1746.0,13.0
10938,1746.0,13.0
10939,1746.0,13.0
10940,1746.0,13.0
10941,1746.0,13.0
10942,1746.0,13.0
10943,1746.0,13.0
10944,1746.0,13.0
10945,1746.0,13.0
10946,1746.0,13.0
10947,1746.0,13.0
10948,1746.0,13.0
10949,1746.0,13.0
10950,1746.0,13.0
10951,1746.0,13.0
10952,1746.0,13.0
10953,1746.0,13.0
10954,1746.0,13.0
10955,1746.0,13.0
10956,1746.0,13.0
10957,1746.0,13.0
10958,1746.0,13.0
10959,1746.0,13.0
10960,1746.0,13.0
10961,1746.0,13.0
10962,1746.0,13.0
10963,1746.0,13.0
10964,1746.0,13.0
10965,1746.0,13.0
10966,335.0,0.0
10967,58.0,1.0
10968,211.0,1.0
10969,2792.0,2.0
10970,145.0,6.0
10971,568.0,3.0
10972,566.0,3.0
10973,316.0,12.0
10974,2012.0,3.0
10975,2407.0,10.0
10976,4950.0,22.0
10977,43.0,4.0
10978,1746.0,13.0
10979,1746.0,13.0
10980,1746.0,13.0
10981,1746.0,13.0
10982,1746.0,13.0
10983,1746.0,13.0
10984,1746.0,13.0
10985,1746.0,13.0
10986,1746.0,13.0
10987,1746.0,13.0
10988,1746.0,13.0
10989,1746.0,13.0
10990,1746.0,13.0
10991,1746.0,13.0
10992,1746.0,13.0
10993,1746.0,13.0
10994,1746.0,13.0
10995,1746.0,13.0
10996,1746.0,13.0
10997,1746.0,13.0
10998,1746.0,13.0
10999,1746.0,13.0
11000,1746.0,13.0
11001,1746.0,13.0
11002,1746.0,13.0
11003,1746.0,13.0
11004,1746.0,13.0
11005,1746.0,13.0
11006,1746.0,13.0
11007,1746.0,13.0
11008,1746.0,13.0
11009,335.0,0.0
11010,58.0,1.0
11011,211.0,1.0
11012,2792.0,2.0
11013,145.0,6.0
11014,568.0,3.0
11015,566.0,3.0
11016,316.0,12.0
11017,2012.0,3.0
11018,2407.0,10.0
11019,4950.0,22.0
11020,43.0,4.0
11021,1746.0,13.0
11022,1746.0,13.0
11023,1746.0,13.0
11024,1746.0,13.0
11025,1746.0,13.0
11026,1746.0,13.0
11027,1746.0,13.0
11028,1746.0,13.0
11029,1746.0,13.0
11030,1746.0,13.0
11031,1746.0,13.0
11032,1746.0,13.0
11033,1746.0,13.0
11034,1746.0,13.0
11035,1746.0,13.0
11036,1746.0,13.0
11037,1746.0,13.0
11038,1746.0,13.0
11039,1746.0,13.0
11040,1746.0,13.0
11041,1746.0,13.0
11042,1746.0,13.0
11043,1746.0,13.0
11044,1746.0,13.0
11045,1746.0,13.0
11046,1746.0,13.0
11047,1746.0,13.0
11048,1746.0,13.0
11049,1746.0,13.0
11050,1746.0,13.0
11051,1746.0,13.0
11052,335.0,0.0
11053,58.0,1.0
11054,211.0,1.0
11055,2792.0,2.0
11056,145.0,6.0
11057,568.0,3.0
11058,566.0,3.0
11059,316.0,12.0
11060,2012.0,3.0
11061,2407.0,10.0
11062,4950.0,22.0
11063,43.0,4.0
11064,1746.0,13.0
11065,1746.0,13.0
11066,1746.0,13.0
11067,1746.0,13.0
11068,1746.0,13.0
11069,1746.0,13.0
11070,1746.0,13.0
11071,1746.0,13.0
11072,1746.0,13.0
11073,1746.0,13.0
11074,1746.0,13.0
11075,1746.0,13.0
11076,1746.0,13.0
11077,1746.0,13.0
11078,1746.0,13.0
11079,1746.0,13.0
11080,1746.0,13.0
11081,1746.0,13.0
11082,1746.0,13.0
11083,1746.0,13.0
11084,1746.0,13.0
11085,1746.0,13.0
11086,1746.0,13.0
11087,1746.0,13.0
11088,1746.0,13.0
11089,1746.0,13.0
11090,1746.0,13.0
11091,1746.0,13.0
11092,1746.0,13.0
11093,1746.0,13.0
11094,1746.0,13.0
11095,335.0,0.0
11096,58.0,1.0
11097,211.0,1.0
11098,2792.0,2.0
11099,145.0,6.0
11100,568.0,3.0
11101,566.0,3.0
11102,316.0,12.0
11103,2012.0,3.0
11104,2407.0,10.0
11105,4950.0,22.0
11106,43.0,4.0
11107,1746.0,13.0
11108,1746.0,13.0
11109,1746.0,13.0
11110,1746.0,13.0
11111,1746.0,13.0
11112,1746.0,13.0
11113,1746.0,13.0
11114,1746.0,13.0
11115,1746.0,13.0
11116,1746.0,13.0
11117,1746.0,13.0
11118,1746.0,13.0
11119,1746.0,13.0
11120,1746.0,13.0
11121,1746.0,13.0
11122,1746.0,13.0
11123,1746.0,13.0
11124,1746.0,13.0
11125,1746.0,13.0
11126,1746.0,13.0
11127,1746.0,13.0
11128,1746.0,13.0
11129,1746.0,13.0
11130,1746.0,13.0
11131,1746.0,13.0
11132,1746.0,13.0
11133,1746.0,13.0
11134,1746.0,13.0
11135,1746.0,13.0
11136,1746.0,13.0
11137,1746.0,13.0
11138,335.0,0.0
11139,58.0,1.0
11140,211.0,1.0
11141,2792.0,2.0
11142,145.0,6.0
11143,568.0,3.0
11144,566.0,3.0
11145,316.0,12.0
11146,2012.0,3.0
11147,2407.0,10.0
11148,4950.0,22.0
11149,43.0,4.0
11150,1746.0,13.0
11151,1746.0,13.0
11152,1746.0,13.0
11153,1746.0,13.0
11154,1746.0,13.0
11155,1746.0,13.0
11156,1746.0,13.0
11157,1746.0,13.0
11158,1746.0,13.0
11159,1746.0,13.0
11160,1746.0,13.0
11161,1746.0,13.0
11162,1746.0,13.0
11163,1746.0,13.0
11164,1746.0,13.0
11165,1746.0,13.0
11166,1746.0,13.0
11167,1746.0,13.0
11168,1746.0,13.0
11169,1746.0,13.0
11170,1746.0,13.0
11171,1746.0,13.0
11172,1746.0,13.0
11173,1746.0,13.0
11174,1746.0,13.0
11175,1746.0,13.0
11176,1746.0,13.0
11177,1746.0,13.0
11178,1746.0,13.0
11179,1746.0,13.0
11180,1746.0,13.0
11181,335.0,0.0
11182,58.0,1.0
11183,211.0,1.0
11184,2792.0,2.0
11185,145.0,6.0
11186,568.0,3.0
11187,566.0,3.0
11188,316.0,12.0
11189,2012.0,3.0
11190,2407.0,10.0
11191,4950.0,22.0
11192,43.0,4.0
11193,1746.0,13.0
11194,1746.0,13.0
11195,1746.0,13.0
11196,1746.0,13.0
11197,1746.0,13.0
11198,1746.0,13.0
11199,1746.0,13.0
11200,1746.0,13.0
11201,1746.0,13.0
11202,1746.0,13.0
11203,1746.0,13.0
11204,1746.0,13.0
11205,1746.0,13.0
11206,1746.0,13.0
11207,1746.0,13.0
11208,1746.0,13.0
11209,1746.0,13.0
11210,1746.0,13.0
11211,1746.0,13.0
11212,1746.0,13.0
11213,1746.0,13.0
11214,1746.0,13.0
11215,1746.0,13.0
11216,1746.0,13.0
11217,1746.0,13.0
11218,1746.0,13.0
11219,1746.0,13.0
11220,1746.0,13.0
11221,1746.0,13.0
11222,1746.0,13.0
11223,1746.0,13.0
11224,335.0,0.0
11225,58.0,1.0
11226,211.0,1.0
11227,2792.0,2.0
11228,145.0,6.0
11229,568.0,3.0
11230,566.0,3.0
11231,316.0,12.0
11232,2012.0,3.0
11233,2407.0,10.0
11234,4950.0,22.0
11235,43.0,4.0
11236,1746.0,13.0
11237,1746.0,13.0
11238,1746.0,13.0
11239,1746.0,13.0
11240,1746.0,13.0
11241,1746.0,13.0
11242,1746.0,13.0
11243,1746.0,13.0
11244,1746.0,13.0
11245,1746.0,13.0
11246,1746.0,13.0
11247,1746.0,13.0
11248,1746.0,13.0
11249,1746.0,13.0
11250,1746.0,13.0
11251,1746.0,13.0
11252,1746.0,13.0
11253,1746.0,13.0
11254,1746.0,13.0
11255,1746.0,13.0
11256,1746.0,13.0
11257,1746.0,13.0
11258,1746.0,13.0
11259,1746.0,13.0
11260,1746.0,13.0
11261,1746.0,13.0
11262,1746.0,13.0
11263,1746.0,13.0
11264,1746.0,13.0
11265,1746.0,13.0
11266,1746.0,13.0
11267,335.0,0.0
11268,58.0,1.0
11269,211.0,1.0
11270,2792.0,2.0
11271,145.0,6.0
11272,568.0,3.0
11273,566.0,3.0
11274,316.0,12.0
11275,2012.0,3.0
11276,2407.0,10.0
11277,4950.0,22.0
11278,43.0,4.0
11279,1746.0,13.0
11280,1746.0,13.0
11281,1746.0,13.0
11282,1746.0,13.0
11283,1746.0,13.0
11284,1746.0,13.0
11285,1746.0,13.0
11286,1746.0,13.0
11287,1746.0,13.0
11288,1746.0,13.0
11289,1746.0,13.0
11290,1746.0,13.0
11291,1746.0,13.0
11292,1746.0,13.0
11293,1746.0,13.0
11294,1746.0,13.0
11295,1746.0,13.0
11296,1746.0,13.0
11297,1746.0,13.0
11298,1746.0,13.0
11299,1746.0,13.0
11300,1746.0,13.0
11301,1746.0,13.0
11302,1746.0,13.0
11303,1746.0,13.0
11304,1746.0,13.0
11305,1746.0,13.0
11306,1746.0,13.0
11307,1746.0,13.0
11308,1746.0,13.0
11309,1746.0,13.0
11310,335.0,0.0
11311,58.0,1.0
11312,211.0,1.0
11313,2792.0,2.0
11314,145.0,6.0
11315,568.0,3.0
11316,566.0,3.0
11317,316.0,12.0
11318,2012.0,3.0
11319,2407.0,10.0
11320,4950.0,22.0
11321,43.0,4.0
11322,1746.0,13.0
11323,1746.0,13.0
11324,1746.0,13.0
11325,1746.0,13.0
11326,1746.0,13.0
11327,1746.0,13.0
11328,1746.0,13.0
11329,1746.0,13.0
11330,1746.0,13.0
11331,1746.0,13.0
11332,1746.0,13.0
11333,1746.0,13.0
11334,1746.0,13.0
11335,1746.0,13.0
11336,1746.0,13.0
11337,1746.0,13.0
11338,1746.0,13.0
11339,1746.0,13.0
11340,1746.0,13.0
11341,1746.0,13.0
11342,1746.0,13.0
11343,1746.0,13.0
11344,1746.0,13.0
11345,1746.0,13.0
11346,1746.0,13.0
11347,1746.0,13.0
11348,1746.0,13.0
11349,1746.0,13.0
11350,1746.0,13.0
11351,1746.0,13.0
11352,1746.0,13.0
11353,335.0,0.0
11354,58.0,1.0
11355,211.0,1.0
11356,2792.0,2.0
11357,145.0,6.0
11358,568.0,3.0
11359,566.0,3.0
11360,316.0,12.0
11361,2012.0,3.0
11362,2407.0,10.0
11363,4950.0,22.0
11364,43.0,4.0
11365,1746.0,13.0
11366,1746.0,13.0
11367,1746.0,13.0
11368,1746.0,13.0
11369,1746.0,13.0
11370,1746.0,13.0
11371,1746.0,13.0
11372,1746.0,13.0
11373,1746.0,13.0
11374,1746.0,13.0
11375,1746.0,13.0
11376,1746.0,13.0
11377,1746.0,13.0
11378,1746.0,13.0
11379,1746.0,13.0
11380,1746.0,13.0
11381,1746.0,13.0
11382,1746.0,13.0
11383,1746.0,13.0
11384,1746.0,13.0
11385,1746.0,13.0
11386,1746.0,13.0
11387,1746.0,13.0
11388,1746.0,13.0
11389,1746.0,13.0
11390,1746.0,13.0
11391,1746.0,13.0
11392,1746.0,13.0
11393,1746.0,13.0
11394,1746.0,13.0
11395,1746.0,13.0
11396,335.0,0.0
11397,58.0,1.0
11398,211.0,1.0
11399,2792.0,2.0
11400,145.0,6.0
11401,568.0,3.0
11402,566.0,3.0
11403,316.0,12.0
11404,2012.0,3.0
11405,2407.0,10.0
11406,4950.0,22.0
11407,43.0,4.0
11408,1746.0,13.0
11409,1746.0,13.0
11410,1746.0,13.0
11411,1746.0,13.0
11412,1746.0,13.0
11413,1746.0,13.0
11414,1746.0,13.0
11415,1746.0,13.0
11416,1746.0,13.0
11417,1746.0,13.0
11418,1746.0,13.0
11419,1746.0,13.0
11420,1746.0,13.0
11421,1746.0,13.0
11422,1746.0,13.0
11423,1746.0,13.0
11424,1746.0,13.0
11425,1746.0,13.0
11426,1746.0,13.0
11427,1746.0,13.0
11428,1746.0,13.0
11429,1746.0,13.0
11430,1746.0,13.0
11431,1746.0,13.0
11432,1746.0,13.0
11433,1746.0,13.0
11434,1746.0,13.0
11435,1746.0,13.0
11436,1746.0,13.0
11437,1746.0,13.0
11438,1746.0,13.0
11439,335.0,0.0
11440,58.0,1.0
11441,211.0,1.0
11442,2792.0,2.0
11443,145.0,6.0
11444,568.0,3.0
11445,566.0,3.0
11446,316.0,12.0
11447,2012.0,3.0
11448,2407.0,10.0
11449,4950.0,22.0
11450,43.0,4.0
11451,1746.0,13.0
11452,1746.0,13.0
11453,1746.0,13.0
11454,1746.0,13.0
11455,1746.0,13.0
11456,1746.0,13.0
11457,1746.0,13.0
11458,1746.0,13.0
11459,1746.0,13.0
11460,1746.0,13.0
11461,1746.0,13.0
11462,1746.0,13.0
11463,1746.0,13.0
11464,1746.0,13.0
11465,1746.0,13.0
11466,1746.0,13.0
11467,1746.0,13.0
11468,1746.0,13.0
11469,1746.0,13.0
11470,1746.0,13.0
11471,1746.0,13.0
11472,1746.0,13.0
11473,1746.0,13.0
11474,1746.0,13.0
11475,1746.0,13.0
11476,1746.0,13.0
11477,1746.0,13.0
11478,1746.0,13.0
11479,1746.0,13.0
11480,1746.0,13.0
11481,1746.0,13.0
11482,335.0,0.0
11483,58.0,1.0
11484,211.0,1.0
11485,2792.0,2.0
11486,145.0,6.0
11487,568.0,3.0
11488,566.0,3.0
11489,316.0,12.0
11490,2012.0,3.0
11491,2407.0,10.0
11492,4950.0,22.0
11493,43.0,4.0
11494,1746.0,13.0
11495,1746.0,13.0
11496,1746.0,13.0
11497,1746.0,13.0
11498,1746.0,13.0
11499,1746.0,13.0
11500,1746.0,13.0
11501,1746.0,13.0
11502,1746.0,13.0
11503,1746.0,13.0
11504,1746.0,13.0
11505,1746.0,13.0
11506,1746.0,13.0
11507,1746.0,13.0
11508,1746.0,13.0
11509,1746.0,13.0
11510,1746.0,13.0
11511,1746.0,13.0
11512,1746.0,13.0
11513,1746.0,13.0
11514,1746.0,13.0
11515,1746.0,13.0
11516,1746.0,13.0
11517,1746.0,13.0
11518,1746.0,13.0
11519,1746.0,13.0
11520,1746.0,13.0
11521,1746.0,13.0
11522,1746.0,13.0
11523,1746.0,13.0
11524,1746.0,13.0
11525,335.0,0.0
11526,58.0,1.0
11527,211.0,1.0
11528,2792.0,2.0
11529,145.0,6.0
11530,568.0,3.0
11531,566.0,3.0
11532,316.0,12.0
11533,2012.0,3.0
11534,2407.0,10.0
11535,4950.0,22.0
11536,43.0,4.0
11537,1746.0,13.0
11538,1746.0,13.0
11539,1746.0,13.0
11540,1746.0,13.0
11541,1746.0,13.0
11542,1746.0,13.0
11543,1746.0,13.0
11544,1746.0,13.0
11545,1746.0,13.0
11546,1746.0,13.0
11547,1746.0,13.0
11548,1746.0,13.0
11549,1746.0,13.0
11550,1746.0,13.0
11551,1746.0,13.0
11552,1746.0,13.0
11553,1746.0,13.0
11554,1746.0,13.0
11555,1746.0,13.0
11556,1746.0,13.0
11557,1746.0,13.0
11558,1746.0,13.0
11559,1746.0,13.0
11560,1746.0,13.0
11561,1746.0,13.0
11562,1746.0,13.0
11563,1746.0,13.0
11564,1746.0,13.0
11565,1746.0,13.0
11566,1746.0,13.0
11567,1746.0,13.0
11568,335.0,0.0
11569,58.0,1.0
11570,211.0,1.0
11571,2792.0,2.0
11572,145.0,6.0
11573,568.0,3.0
11574,566.0,3.0
11575,316.0,12.0
11576,2012.0,3.0
11577,2407.0,10.0
11578,4950.0,22.0
11579,43.0,4.0
11580,1746.0,13.0
11581,1746.0,13.0
11582,1746.0,13.0
11583,1746.0,13.0
11584,1746.0,13.0
11585,1746.0,13.0
11586,1746.0,13.0
11587,1746.0,13.0
11588,1746.0,13.0
11589,1746.0,13.0
11590,1746.0,13.0
11591,1746.0,13.0
